trainee_id,trainee_name,age,height,weight,body_fat,body_muscle,trainee_goals,coach_id,coach_name,bio,coach_rating,coach_experiences,suitability_score,skill_match_score,coach_rating_contribution
2,Joseph Walter,58,152.9,54.4,35.4,29.1,body recomposition|mental health & stress relief|flexibility & mobility|general health & longevity|hiit & fat burn|weight loss,46,Colleen Holt,Light others be dark trade myself tough very. Raise skill discuss across conference travel care senior. Camera go ten focus begin good.,4.3,flexibility enhancement|cardio fitness|endurance improvement|bodybuilding|strength training|weight loss,0.2558,0.0569,0.216
2,Joseph Walter,58,152.9,54.4,35.4,29.1,body recomposition|mental health & stress relief|flexibility & mobility|general health & longevity|hiit & fat burn|weight loss,47,Faith Maxwell,Go around term experience production. Put practice same heart remember control.,3.3,muscle gain|weight loss,0.2181,0.1744,0.096
2,Joseph Walter,58,152.9,54.4,35.4,29.1,body recomposition|mental health & stress relief|flexibility & mobility|general health & longevity|hiit & fat burn|weight loss,48,Wesley Rodriguez,People set south course shake exactly home.,4.5,agility training|flexibility enhancement|powerlifting|muscle gain|strength training|weight loss,0.2801,0.0573,0.24
2,Joseph Walter,58,152.9,54.4,35.4,29.1,body recomposition|mental health & stress relief|flexibility & mobility|general health & longevity|hiit & fat burn|weight loss,49,Connie Johnson,Finish high serious son per skin fill. Grow sign across assume prevent.,3.8,crossfit|weight loss|muscle gain|cardio fitness,0.2151,0.0844,0.156
2,Joseph Walter,58,152.9,54.4,35.4,29.1,body recomposition|mental health & stress relief|flexibility & mobility|general health & longevity|hiit & fat burn|weight loss,50,Don Ford,Effort agency choose onto. Design beyond ever. Quite society later different baby speech character.,3.1,mobility improvement|strength training,0.072,0.0,0.072
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,1,Ricardo Davies,Executive step four part with. Economy training standard past truth. Senior small but war capital recent.,3.9,injury prevention|strength training|weight loss,0.2208,0.0754,0.168
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,2,Christopher Wilson,Friend every peace its politics. Court next phone rest rule anything. Blue west watch economy fly.,4.2,mobility improvement|strength training|muscle gain|cardio fitness,0.204,0.0,0.204
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,3,Carlos Christensen,Nature say trip suddenly.,4.2,crossfit|muscle gain|weight loss,0.2595,0.0793,0.204
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,4,Shannon Patterson,Task teach list environment music.,5.0,agility training|crossfit|powerlifting|cardio fitness|muscle gain|bodybuilding|weight loss,0.3284,0.0406,0.3
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,5,Carla Carrillo,Leave great tonight store past blue. Accept weight cut lot learn treatment. White scientist return maintain.,4.8,crossfit|injury prevention|cardio fitness|endurance improvement|bodybuilding|strength training|weight loss,0.3046,0.0409,0.276
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,6,Michelle Perez,Rise culture you test police hard. Finish image however part.,4.8,nutrition for fitness|powerlifting|rehabilitation|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.3916,0.1651,0.276
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,7,Scott Sanchez,Brother wish large teacher every state college. While provide admit camera. Enjoy often see radio begin.,4.7,crossfit|rehabilitation|cardio fitness|mobility improvement|muscle gain|strength training|weight loss,0.4011,0.1958,0.264
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,8,Kristine Murphy,Executive single attack will bad everybody human seat. Follow Republican politics charge or.,4.0,crossfit|injury prevention|muscle gain|bodybuilding|strength training|weight loss,0.214,0.0485,0.18
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,9,Daniel Hart,Writer allow such throughout before find rise. Happy choice the morning expect. Good message compare of mind yard exactly. Point perhaps bring.,3.8,crossfit|cardio fitness|endurance improvement|strength training|weight loss,0.1923,0.0519,0.156
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,10,Andrew Long,Capital language improve inside tree foreign article. Time fact remember attack mother region usually.,3.6,agility training|mobility improvement|cardio fitness|weight loss,0.1703,0.0548,0.132
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,11,Timothy Moore,Off strategy thing dream idea black worry. Writer story behavior military.,2.7,endurance improvement|muscle gain|weight loss,0.074,0.0714,0.024
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,12,James Moody,These agree enjoy health join.,3.7,agility training|strength training|weight loss|cardio fitness,0.1875,0.0622,0.144
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,13,Brian Anderson,Early quite arrive only. Audience community four far.,3.8,bodybuilding|cardio fitness|muscle gain|weight loss,0.2026,0.0665,0.156
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,14,Logan Navarro,Mean know per focus size benefit international. Design either future family within long.,4.3,agility training|crossfit|muscle gain|cardio fitness,0.216,0.0,0.216
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,15,Suzanne Moore,Season stage small pass. Cost resource apply sure local option to. Wait beautiful break wife. Happen especially act court happy hear price.,3.9,strength training|muscle gain|bodybuilding,0.168,0.0,0.168
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,16,William Hancock,Heart understand open model minute. Describe second buy pick finally step.,4.3,flexibility enhancement|injury prevention|rehabilitation|cardio fitness|muscle gain|weight loss,0.3548,0.1982,0.216
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,17,Monica Adams,Event company true democratic show month right school. Series get strategy artist ago also. Account property science figure foot risk.,4.6,agility training|crossfit|flexibility enhancement|cardio fitness|muscle gain|strength training|weight loss,0.2825,0.0436,0.252
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,18,Sarah Schaefer,Song approach idea back item national water rise. Reveal that interview run I science. Sport better bank test that church off.,4.8,agility training|crossfit|nutrition for fitness|flexibility enhancement|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.301,0.0357,0.276
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,19,Jason Welch,Respond develop carry finish great. Current data Congress wind.,4.6,crossfit|nutrition for fitness|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3747,0.1753,0.252
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,20,Paul Davis,Difficult various bank role career note large more. Although add little and. Theory third put value establish out medical.,3.7,crossfit|nutrition for fitness|muscle gain|bodybuilding|strength training,0.144,0.0,0.144
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,21,Hunter Elliott,Contain pressure religious realize prepare somebody off. Course join do reason though. Bed hit natural cause laugh fly difference former. Ask style couple decision when.,5.0,crossfit|nutrition for fitness|flexibility enhancement|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.4104,0.1577,0.3
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,22,Andres Christensen,Nothing charge race authority establish compare miss. Character number loss deep true few particular. Necessary country environment people. Community single church visit little.,4.1,flexibility enhancement|rehabilitation|cardio fitness|mobility improvement|strength training|weight loss,0.3318,0.1998,0.192
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,23,Amy Gray,Require interesting role of.,4.5,agility training|flexibility enhancement|powerlifting|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3461,0.1515,0.24
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,24,Nancy King,Member base save production thought audience wall.,3.9,flexibility enhancement|strength training|muscle gain|cardio fitness,0.168,0.0,0.168
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,25,Monica Torres,Break voice case personal.,3.9,powerlifting|muscle gain|cardio fitness,0.168,0.0,0.168
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,26,Ashley Green,Somebody quite itself four. Meet everybody girl sell set scientist.,4.2,injury prevention|strength training|rehabilitation|cardio fitness,0.3323,0.1833,0.204
3,Tina Rodriguez,54,163.5,67.9,35.3,47.1,body recomposition|mental health & stress relief|rehabilitation|flexibility & mobility|general health & longevity|posture correction|hiit & fat burn|weight loss,27,Rachel Marshall,Professional raise specific body set hotel. Turn list she their sound school. Indeed three Mrs not role option system data. Property reach every yard enjoy choice.,4.5,agility training|crossfit|injury prevention|rehabilitation|cardio fitness|muscle gain|strength training|weight loss,0.3585,0.1692,0.24
